Ticket_ID,Business_Unit_ID,Process_ID,Category_ID,Region,Priority,Created_Date,Resolution_Hours,SLA_Hours,SLA_Breached,Status,Root_Cause,Risk_Score,Risk_Category,Escalation_Flag,Customer_Impact,Root_Cause_Clean,Customer_Impact_Clean,Business_Unit,Process
TKT-073103,3,4,2,UK,Low,2024-12-25,9.4,120,False,In Progress,Human Error,15,Low,False,,Human Error,Unknown,Supply Chain,Production Support
TKT-073104,6,7,4,US,Medium,2024-12-30,45.6,72,False,In Progress,System Defect,25,Low,False,High,System Defect,High,IT Operations,Invoice Processing
TKT-073105,6,1,8,Germany,Critical,2024-12-07,27.8,8,True,Open,Human Error,87,High,True,Medium,Human Error,Medium,IT Operations,Order Management
TKT-073106,5,6,6,US,Low,2024-09-13,56.6,120,False,Closed,Human Error,29,Low,False,Low,Human Error,Low,Regulatory Affairs,System Access
TKT-073107,5,7,2,Australia,Medium,2025-06-25,69.8,72,False,In Progress,Training Gap,42,Medium,False,,Training Gap,Unknown,Regulatory Affairs,Invoice Processing
TKT-073108,2,8,8,UK,Medium,2025-01-26,18.8,72,False,Resolved,Integration Failure,27,Low,False,Medium,Integration Failure,Medium,Quality Assurance,Customer Support
TKT-073109,8,7,4,UK,Medium,2024-06-29,22.2,72,False,Open,Unknown,19,Low,False,Low,Unknown,Low,Commercial Operations,Invoice Processing
TKT-073110,2,4,2,US,Low,2025-06-04,78.9,120,False,Closed,Training Gap,38,Low,False,High,Training Gap,High,Quality Assurance,Production Support
TKT-073111,7,8,6,Netherlands,High,2024-09-21,19.3,24,False,Closed,System Defect,39,Low,False,Low,System Defect,Low,Finance,Customer Support
TKT-073112,4,2,6,France,Medium,2024-02-21,82.5,72,True,Resolved,Training Gap,61,Medium,True,Medium,Training Gap,Medium,Manufacturing,Quality Review
TKT-073113,1,6,7,France,Low,2025-11-11,25.4,120,False,Resolved,Training Gap,10,Low,False,High,Training Gap,High,Customer Operations,System Access
TKT-073114,7,8,8,France,High,2024-03-10,18.4,24,False,Closed,System Defect,43,Medium,False,,System Defect,Unknown,Finance,Customer Support
TKT-073115,8,1,5,France,Medium,2025-01-21,47.7,72,False,Open,Unknown,26,Low,False,Low,Unknown,Low,Commercial Operations,Order Management
TKT-073116,2,5,2,Singapore,Medium,2025-03-22,32.2,72,False,Resolved,System Defect,37,Low,False,High,System Defect,High,Quality Assurance,Submission Management
TKT-073117,3,3,1,Canada,Low,2025-09-15,38.3,120,False,Resolved,Training Gap,21,Low,False,Low,Training Gap,Low,Supply Chain,Inventory Planning
TKT-073118,8,8,7,Germany,Low,2024-05-06,18.8,120,False,Resolved,Training Gap,36,Low,False,Low,Training Gap,Low,Commercial Operations,Customer Support
TKT-073119,2,5,4,Singapore,Medium,2025-06-25,1.4,72,False,Closed,Human Error,32,Low,False,High,Human Error,High,Quality Assurance,Submission Management
TKT-073120,7,6,6,Netherlands,Medium,2024-11-30,78.8,72,True,Resolved,Human Error,47,Medium,False,,Human Error,Unknown,Finance,System Access
TKT-073121,4,3,8,Netherlands,Low,2024-01-17,75.7,120,False,In Progress,System Defect,26,Low,False,Medium,System Defect,Medium,Manufacturing,Inventory Planning
TKT-073122,7,3,5,Australia,Critical,2024-09-22,11.7,8,True,Resolved,Integration Failure,70,High,True,,Integration Failure,Unknown,Finance,Inventory Planning
TKT-073123,1,6,6,Singapore,Medium,2024-03-04,34.2,72,False,Open,System Defect,23,Low,False,Low,System Defect,Low,Customer Operations,System Access
TKT-073124,4,5,3,Singapore,High,2024-09-11,22.7,24,False,Resolved,Integration Failure,33,Low,False,Medium,Integration Failure,Medium,Manufacturing,Submission Management
TKT-073125,7,5,7,Singapore,Medium,2024-05-07,3.4,72,False,In Progress,Training Gap,40,Medium,False,High,Training Gap,High,Finance,Submission Management
TKT-073126,7,8,1,Singapore,Medium,2025-01-26,38.3,72,False,Open,Process Gap,37,Low,False,Low,Process Gap,Low,Finance,Customer Support
TKT-073127,8,6,7,Singapore,Medium,2025-06-09,20.9,72,False,Closed,Integration Failure,45,Medium,False,Medium,Integration Failure,Medium,Commercial Operations,System Access
TKT-073128,2,8,3,US,Low,2024-01-25,57.6,120,False,Closed,Process Gap,22,Low,False,Low,Process Gap,Low,Quality Assurance,Customer Support
TKT-073129,2,7,3,UK,Medium,2024-07-14,7.5,72,False,Resolved,System Defect,47,Medium,False,,System Defect,Unknown,Quality Assurance,Invoice Processing
TKT-073130,1,3,7,Singapore,Medium,2024-11-27,20.4,72,False,In Progress,Human Error,20,Low,False,,Human Error,Unknown,Customer Operations,Inventory Planning
TKT-073131,5,4,4,Germany,Medium,2024-08-14,149.3,72,True,Resolved,Human Error,64,Medium,True,Medium,Human Error,Medium,Regulatory Affairs,Production Support
TKT-073132,2,6,8,Singapore,Low,2024-09-07,48.7,120,False,Closed,External Dependency,24,Low,False,Severe,External Dependency,Severe,Quality Assurance,System Access
TKT-073133,7,2,1,Australia,Low,2025-07-21,192.4,120,True,In Progress,System Defect,57,Medium,True,,System Defect,Unknown,Finance,Quality Review
TKT-073134,4,7,7,France,Low,2025-03-11,65.3,120,False,Resolved,Process Gap,12,Low,False,,Process Gap,Unknown,Manufacturing,Invoice Processing
TKT-073135,6,7,2,Australia,Low,2025-09-22,48.8,120,False,In Progress,,22,Low,False,Medium,Unknown,Medium,IT Operations,Invoice Processing
TKT-073136,3,8,2,US,Low,2025-09-12,58.1,120,False,Resolved,System Defect,35,Low,False,Medium,System Defect,Medium,Supply Chain,Customer Support
TKT-073137,8,7,1,Netherlands,Low,2025-05-10,35.7,120,False,Resolved,Process Gap,11,Low,False,Low,Process Gap,Low,Commercial Operations,Invoice Processing
TKT-073138,1,3,1,Canada,High,2025-03-11,36.3,24,True,Open,Unknown,63,Medium,True,,Unknown,Unknown,Customer Operations,Inventory Planning
TKT-073139,5,5,5,US,High,2025-07-14,21.8,24,False,Closed,External Dependency,38,Low,False,High,External Dependency,High,Regulatory Affairs,Submission Management
TKT-073140,1,7,6,Australia,Low,2024-05-07,94.9,120,False,Resolved,Missing Data,25,Low,False,High,Missing Data,High,Customer Operations,Invoice Processing
TKT-073141,5,4,5,US,Medium,2024-01-25,49.7,72,False,Resolved,Unknown,19,Low,False,Low,Unknown,Low,Regulatory Affairs,Production Support
TKT-073142,1,3,6,UK,Low,2025-07-13,26.6,120,False,Resolved,Training Gap,26,Low,False,Low,Training Gap,Low,Customer Operations,Inventory Planning
TKT-073143,2,5,1,Canada,Medium,2024-02-29,119.3,72,True,Closed,Unknown,45,Medium,True,,Unknown,Unknown,Quality Assurance,Submission Management
TKT-073144,4,7,3,Canada,High,2025-11-03,57.4,24,True,Resolved,Integration Failure,64,Medium,False,High,Integration Failure,High,Manufacturing,Invoice Processing
TKT-073145,2,6,6,Netherlands,Low,2024-09-02,71.1,120,False,Resolved,Human Error,17,Low,False,Low,Human Error,Low,Quality Assurance,System Access
TKT-073146,4,1,7,France,Medium,2024-08-22,134.3,72,True,In Progress,Training Gap,55,Medium,True,,Training Gap,Unknown,Manufacturing,Order Management
TKT-073147,2,7,4,Singapore,Medium,2024-11-08,17.1,72,False,In Progress,Human Error,38,Low,False,Severe,Human Error,Severe,Quality Assurance,Invoice Processing
TKT-073148,7,2,1,France,Medium,2024-09-09,22.1,72,False,Resolved,Integration Failure,45,Medium,False,High,Integration Failure,High,Finance,Quality Review
TKT-073149,3,3,8,Germany,Medium,2024-06-19,55.9,72,False,Closed,Human Error,30,Low,False,,Human Error,Unknown,Supply Chain,Inventory Planning
TKT-073150,4,5,8,Australia,Medium,2024-04-12,26.4,72,False,Resolved,Training Gap,37,Low,False,,Training Gap,Unknown,Manufacturing,Submission Management
TKT-073151,3,8,8,Germany,Medium,2025-03-08,37.1,72,False,Open,Unknown,34,Low,False,Low,Unknown,Low,Supply Chain,Customer Support
TKT-073152,4,2,2,US,Low,2024-11-30,49.3,120,False,Resolved,Missing Data,30,Low,False,Medium,Missing Data,Medium,Manufacturing,Quality Review
TKT-073153,8,8,6,Singapore,High,2025-05-07,5.5,24,False,Closed,External Dependency,47,Medium,False,Low,External Dependency,Low,Commercial Operations,Customer Support
TKT-073154,4,5,6,Germany,Critical,2024-10-08,20.5,8,True,Resolved,External Dependency,76,High,True,,External Dependency,Unknown,Manufacturing,Submission Management
TKT-073155,7,3,3,UK,High,2024-09-06,30.1,24,True,Closed,Training Gap,56,Medium,False,Medium,Training Gap,Medium,Finance,Inventory Planning
TKT-073156,8,2,6,UK,Medium,2024-08-07,51.3,72,False,Closed,Integration Failure,22,Low,False,Low,Integration Failure,Low,Commercial Operations,Quality Review
TKT-073157,6,6,5,Singapore,Low,2025-06-07,60.5,120,False,Closed,Process Gap,10,Low,False,Medium,Process Gap,Medium,IT Operations,System Access
TKT-073158,5,6,7,US,Medium,2025-02-01,58.7,72,False,Open,Training Gap,39,Low,False,,Training Gap,Unknown,Regulatory Affairs,System Access
TKT-073159,2,4,3,Netherlands,High,2024-06-03,29.4,24,True,Closed,Process Gap,67,Medium,True,Medium,Process Gap,Medium,Quality Assurance,Production Support
TKT-073160,5,6,3,UK,Low,2025-06-16,27.8,120,False,Resolved,Unknown,30,Low,False,Low,Unknown,Low,Regulatory Affairs,System Access
TKT-073161,5,2,5,Singapore,High,2024-11-02,30.0,24,True,Closed,Process Gap,66,Medium,False,Low,Process Gap,Low,Regulatory Affairs,Quality Review
TKT-073162,8,2,7,UK,High,2024-05-31,35.9,24,True,Closed,External Dependency,71,High,True,Medium,External Dependency,Medium,Commercial Operations,Quality Review
TKT-073163,2,3,2,Canada,High,2025-11-22,12.2,24,False,Closed,Integration Failure,48,Medium,False,Medium,Integration Failure,Medium,Quality Assurance,Inventory Planning
TKT-073164,6,3,8,Australia,Low,2025-03-24,17.8,120,False,Closed,Human Error,12,Low,False,High,Human Error,High,IT Operations,Inventory Planning
TKT-073165,1,1,7,Netherlands,Medium,2024-12-15,5.9,72,False,Resolved,Integration Failure,25,Low,False,High,Integration Failure,High,Customer Operations,Order Management
TKT-073166,1,3,6,Canada,High,2025-03-21,32.2,24,True,Resolved,Missing Data,55,Medium,True,Low,Missing Data,Low,Customer Operations,Inventory Planning
TKT-073167,4,4,8,Australia,Low,2025-06-04,150.7,120,True,Resolved,Missing Data,48,Medium,False,High,Missing Data,High,Manufacturing,Production Support
TKT-073168,2,5,5,Canada,Medium,2025-10-17,23.2,72,False,Resolved,Training Gap,32,Low,False,,Training Gap,Unknown,Quality Assurance,Submission Management
TKT-073169,6,1,8,Netherlands,Medium,2024-12-07,88.1,72,True,In Progress,Unknown,49,Medium,True,High,Unknown,High,IT Operations,Order Management
TKT-073170,2,6,6,France,High,2024-09-11,28.8,24,True,In Progress,External Dependency,50,Medium,False,,External Dependency,Unknown,Quality Assurance,System Access
TKT-073171,5,4,5,UK,Medium,2024-09-03,23.5,72,False,In Progress,Training Gap,39,Low,False,Low,Training Gap,Low,Regulatory Affairs,Production Support
TKT-073172,4,6,8,Australia,High,2025-08-06,20.0,24,False,In Progress,External Dependency,51,Medium,False,High,External Dependency,High,Manufacturing,System Access
TKT-073173,7,5,7,Canada,Medium,2024-12-03,22.0,72,False,Resolved,Process Gap,32,Low,False,Low,Process Gap,Low,Finance,Submission Management
TKT-073174,3,3,1,Germany,Medium,2025-05-20,58.7,72,False,Closed,Human Error,47,Medium,False,Low,Human Error,Low,Supply Chain,Inventory Planning
TKT-073175,6,1,8,UK,Medium,2024-01-07,67.4,72,False,Open,External Dependency,22,Low,False,Medium,External Dependency,Medium,IT Operations,Order Management
TKT-073176,1,7,1,Germany,Medium,2025-04-07,21.5,72,False,Closed,System Defect,42,Medium,False,Low,System Defect,Low,Customer Operations,Invoice Processing
TKT-073177,6,4,4,Germany,Low,2024-12-30,13.4,120,False,Resolved,Unknown,33,Low,False,,Unknown,Unknown,IT Operations,Production Support
TKT-073178,4,7,7,UK,Medium,2024-11-11,26.8,72,False,In Progress,External Dependency,41,Medium,False,High,External Dependency,High,Manufacturing,Invoice Processing
TKT-073179,4,3,7,Germany,Medium,2024-11-20,52.7,72,False,Resolved,Training Gap,23,Low,False,Low,Training Gap,Low,Manufacturing,Inventory Planning
TKT-073180,5,2,7,Netherlands,Low,2025-07-13,14.3,120,False,Closed,Integration Failure,19,Low,False,Low,Integration Failure,Low,Regulatory Affairs,Quality Review
TKT-073181,2,2,1,Australia,Medium,2024-06-16,31.1,72,False,Resolved,Missing Data,45,Medium,False,,Missing Data,Unknown,Quality Assurance,Quality Review
TKT-073182,7,3,2,Netherlands,High,2024-09-04,37.8,24,True,Closed,External Dependency,74,High,True,Medium,External Dependency,Medium,Finance,Inventory Planning
TKT-073183,2,2,2,Australia,Medium,2024-03-10,121.9,72,True,Closed,Process Gap,55,Medium,True,,Process Gap,Unknown,Quality Assurance,Quality Review
TKT-073184,4,5,7,UK,Medium,2025-06-29,10.7,72,False,Closed,Missing Data,33,Low,False,Severe,Missing Data,Severe,Manufacturing,Submission Management
TKT-073185,8,1,3,Australia,Medium,2024-03-17,35.8,72,False,Resolved,Process Gap,27,Low,False,Medium,Process Gap,Medium,Commercial Operations,Order Management
TKT-073186,4,1,6,France,Medium,2024-04-05,44.3,72,False,Resolved,Unknown,32,Low,False,,Unknown,Unknown,Manufacturing,Order Management
TKT-073187,7,7,5,Singapore,Low,2024-12-06,45.7,120,False,Resolved,Unknown,24,Low,False,Medium,Unknown,Medium,Finance,Invoice Processing
TKT-073188,5,8,4,France,High,2024-06-24,42.3,24,True,Resolved,Training Gap,63,Medium,False,Medium,Training Gap,Medium,Regulatory Affairs,Customer Support
TKT-073189,7,6,5,Singapore,Medium,2025-06-03,36.7,72,False,Resolved,Missing Data,46,Medium,False,Medium,Missing Data,Medium,Finance,System Access
TKT-073190,3,4,2,US,High,2024-02-22,24.9,24,True,Resolved,Missing Data,51,Medium,False,,Missing Data,Unknown,Supply Chain,Production Support
TKT-073191,4,1,8,France,Low,2025-08-03,27.9,120,False,Resolved,External Dependency,37,Low,False,,External Dependency,Unknown,Manufacturing,Order Management
TKT-073192,8,6,8,Canada,High,2024-12-30,16.2,24,False,Closed,Human Error,41,Medium,False,Low,Human Error,Low,Commercial Operations,System Access
TKT-073193,5,1,6,Canada,High,2024-11-20,73.9,24,True,Resolved,External Dependency,58,Medium,True,Low,External Dependency,Low,Regulatory Affairs,Order Management
TKT-073194,5,7,4,Canada,Low,2024-04-19,18.1,120,False,In Progress,External Dependency,38,Low,False,,External Dependency,Unknown,Regulatory Affairs,Invoice Processing
TKT-073195,5,4,8,US,Medium,2024-11-25,11.3,72,False,Closed,Training Gap,19,Low,False,High,Training Gap,High,Regulatory Affairs,Production Support
TKT-073196,4,3,6,France,Low,2024-08-01,46.3,120,False,Resolved,System Defect,19,Low,False,Low,System Defect,Low,Manufacturing,Inventory Planning
TKT-073197,5,2,5,Singapore,Medium,2025-07-07,117.5,72,True,Closed,Training Gap,60,Medium,False,,Training Gap,Unknown,Regulatory Affairs,Quality Review
TKT-073198,8,6,1,UK,Medium,2025-12-15,33.8,72,False,Resolved,External Dependency,36,Low,False,Low,External Dependency,Low,Commercial Operations,System Access
TKT-073199,7,5,2,US,Low,2025-07-27,35.2,120,False,Resolved,Human Error,29,Low,False,Low,Human Error,Low,Finance,Submission Management
TKT-073200,2,7,6,Netherlands,Low,2025-01-24,25.2,120,False,Closed,Missing Data,25,Low,False,High,Missing Data,High,Quality Assurance,Invoice Processing
TKT-073201,7,4,2,Canada,Medium,2024-07-05,40.7,72,False,Open,Integration Failure,23,Low,False,High,Integration Failure,High,Finance,Production Support
TKT-073202,6,6,7,Canada,Low,2025-03-08,83.5,120,False,Resolved,Human Error,20,Low,False,High,Human Error,High,IT Operations,System Access
TKT-073203,6,3,5,Germany,Low,2024-11-05,15.7,120,False,Resolved,External Dependency,9,Low,False,Medium,External Dependency,Medium,IT Operations,Inventory Planning
TKT-073204,7,7,6,Canada,Medium,2024-12-03,18.8,72,False,Closed,Human Error,27,Low,False,Low,Human Error,Low,Finance,Invoice Processing
TKT-073205,6,3,2,Germany,Low,2025-07-31,3.7,120,False,Closed,Integration Failure,29,Low,False,Low,Integration Failure,Low,IT Operations,Inventory Planning
TKT-073206,4,6,2,Singapore,High,2025-02-02,19.1,24,False,Resolved,Missing Data,55,Medium,False,Medium,Missing Data,Medium,Manufacturing,System Access
TKT-073207,8,3,1,UK,Low,2025-10-12,56.4,120,False,Resolved,Unknown,23,Low,False,Low,Unknown,Low,Commercial Operations,Inventory Planning
TKT-073208,5,8,6,Singapore,High,2025-12-28,23.5,24,False,Resolved,Training Gap,30,Low,False,Medium,Training Gap,Medium,Regulatory Affairs,Customer Support
TKT-073209,7,3,5,UK,Critical,2025-10-16,9.8,8,True,Resolved,Unknown,63,Medium,True,,Unknown,Unknown,Finance,Inventory Planning
TKT-073210,8,5,2,UK,Medium,2024-09-13,44.8,72,False,Closed,Human Error,37,Low,False,Low,Human Error,Low,Commercial Operations,Submission Management
TKT-073211,2,8,6,Australia,Low,2024-09-23,14.4,120,False,Closed,Integration Failure,20,Low,False,Low,Integration Failure,Low,Quality Assurance,Customer Support
TKT-073212,1,2,3,Singapore,High,2025-12-26,24.7,24,True,Closed,Missing Data,60,Medium,False,,Missing Data,Unknown,Customer Operations,Quality Review
TKT-073213,6,4,8,Canada,Medium,2024-09-08,4.5,72,False,Resolved,Training Gap,44,Medium,False,,Training Gap,Unknown,IT Operations,Production Support
TKT-073214,4,8,2,Singapore,Medium,2025-04-19,33.9,72,False,Closed,Integration Failure,46,Medium,False,High,Integration Failure,High,Manufacturing,Customer Support
TKT-073215,1,7,5,France,Medium,2025-07-07,51.9,72,False,Resolved,Human Error,19,Low,False,Severe,Human Error,Severe,Customer Operations,Invoice Processing
TKT-073216,6,1,8,Canada,High,2025-09-16,26.5,24,True,Resolved,Integration Failure,56,Medium,True,,Integration Failure,Unknown,IT Operations,Order Management
TKT-073217,3,7,7,France,Medium,2024-09-19,20.5,72,False,Closed,Missing Data,40,Medium,False,,Missing Data,Unknown,Supply Chain,Invoice Processing
TKT-073218,3,2,1,Australia,Medium,2025-06-16,8.5,72,False,Open,Missing Data,22,Low,False,,Missing Data,Unknown,Supply Chain,Quality Review
TKT-073219,8,7,3,Netherlands,Medium,2024-08-04,48.5,72,False,Resolved,Missing Data,23,Low,False,Medium,Missing Data,Medium,Commercial Operations,Invoice Processing
TKT-073220,7,4,2,Germany,High,2024-11-15,27.6,24,True,Open,Missing Data,66,Medium,True,,Missing Data,Unknown,Finance,Production Support
TKT-073221,7,5,7,Singapore,Medium,2025-05-14,26.8,72,False,Closed,Human Error,39,Low,False,Medium,Human Error,Medium,Finance,Submission Management
TKT-073222,3,3,5,Netherlands,Medium,2025-11-03,54.5,72,False,Resolved,Unknown,41,Medium,False,High,Unknown,High,Supply Chain,Inventory Planning
TKT-073223,6,7,6,Germany,Low,2024-03-23,34.3,120,False,Resolved,Integration Failure,19,Low,False,Low,Integration Failure,Low,IT Operations,Invoice Processing
TKT-073224,8,5,5,France,Medium,2024-12-18,7.8,72,False,In Progress,Integration Failure,41,Medium,False,Low,Integration Failure,Low,Commercial Operations,Submission Management
TKT-073225,2,5,1,France,Medium,2025-02-11,116.1,72,True,Resolved,External Dependency,53,Medium,True,,External Dependency,Unknown,Quality Assurance,Submission Management
TKT-073226,3,2,2,Canada,High,2025-08-31,20.4,24,False,Resolved,Training Gap,54,Medium,False,Medium,Training Gap,Medium,Supply Chain,Quality Review
TKT-073227,2,4,6,Netherlands,High,2025-05-27,21.1,24,False,Resolved,Unknown,44,Medium,False,,Unknown,Unknown,Quality Assurance,Production Support
