Ticket_ID,Business_Unit_ID,Process_ID,Category_ID,Region,Priority,Created_Date,Resolution_Hours,SLA_Hours,SLA_Breached,Status,Root_Cause,Risk_Score,Risk_Category,Escalation_Flag,Customer_Impact
TKT-084180,7,4,8,Netherlands,Low,2024-11-06,133.3,120,Yes,Resolved,Unknown,29,Low,No,High
TKT-084181,7,4,4,Germany,Medium,2024-03-04,46.1,72,No,Resolved,System Defect,48,Medium,No,High
TKT-084182,8,6,8,France,Critical,2025-04-17,46.8,8,Yes,Closed,Human Error,88,High,Yes,None
TKT-084183,3,6,6,Netherlands,High,2024-01-14,55.0,24,Yes,Resolved,System Defect,57,Medium,Yes,Medium
TKT-084184,7,4,2,Germany,Medium,2025-10-31,114.4,72,Yes,In Progress,Missing Data,55,Medium,Yes,Medium
TKT-084185,2,3,4,Germany,Medium,2025-11-13,22.2,72,No,Resolved,Training Gap,28,Low,No,None
TKT-084186,6,3,4,France,Medium,2024-09-07,15.3,72,No,Open,Human Error,27,Low,No,Low
TKT-084187,7,4,6,Germany,Medium,2024-02-11,111.2,72,Yes,Resolved,System Defect,55,Medium,Yes,Medium
TKT-084188,6,7,4,Netherlands,Medium,2025-10-07,22.8,72,No,In Progress,External Dependency,34,Low,No,Low
TKT-084189,2,4,3,Netherlands,Low,2024-01-25,5.9,120,No,Resolved,External Dependency,34,Low,No,Low
TKT-084190,3,4,5,Netherlands,High,2024-10-08,25.6,24,Yes,Closed,Unknown,76,High,No,Low
TKT-084191,4,2,3,US,Critical,2025-09-07,39.7,8,Yes,Open,Integration Failure,76,High,Yes,High
TKT-084192,1,3,2,UK,Low,2024-09-26,168.1,120,Yes,In Progress,Training Gap,31,Low,No,None
TKT-084193,8,5,6,US,Medium,2025-01-05,52.6,72,No,Resolved,System Defect,48,Medium,No,None
TKT-084194,5,1,7,UK,Medium,2025-09-01,20.9,72,No,Resolved,Integration Failure,38,Low,No,None
TKT-084195,8,3,6,UK,Low,2025-01-08,31.0,120,No,Resolved,Missing Data,14,Low,No,Low
TKT-084196,4,7,7,US,Low,2025-11-21,34.4,120,No,Resolved,Missing Data,21,Low,No,Medium
TKT-084197,5,1,2,UK,Medium,2024-05-01,51.5,72,No,Resolved,System Defect,25,Low,No,High
TKT-084198,8,1,7,Australia,Medium,2025-04-26,71.5,72,No,Closed,Missing Data,20,Low,No,Medium
TKT-084199,8,3,8,Australia,Medium,2024-06-06,68.2,72,No,Resolved,Unknown,44,Medium,No,High
TKT-084200,7,3,3,France,Critical,2025-01-20,18.2,8,Yes,Open,Human Error,88,High,Yes,Medium
TKT-084201,7,2,3,Australia,Low,2025-03-01,111.1,120,No,Resolved,External Dependency,19,Low,No,None
TKT-084202,8,7,1,Canada,Medium,2025-07-18,50.4,72,No,Resolved,System Defect,19,Low,No,None
TKT-084203,8,2,1,Australia,Medium,2024-11-06,110.3,72,Yes,Closed,Unknown,41,Medium,Yes,Low
TKT-084204,2,6,5,UK,Medium,2024-05-28,143.8,72,Yes,Resolved,Process Gap,66,Medium,No,High
TKT-084205,5,4,3,Canada,Low,2025-09-20,56.5,120,No,Closed,Integration Failure,22,Low,No,
TKT-084206,5,8,8,Australia,Medium,2025-10-28,5.4,72,No,Resolved,Human Error,47,Medium,No,None
TKT-084207,8,5,4,Netherlands,Medium,2025-03-18,41.2,72,No,Resolved,,24,Low,No,None
TKT-084208,2,4,8,Singapore,High,2025-11-29,36.8,24,Yes,Resolved,Missing Data,70,High,No,None
TKT-084209,6,7,7,UK,High,2025-02-01,20.7,24,No,In Progress,Integration Failure,38,Low,No,Low
TKT-084210,3,2,2,France,Medium,2024-06-28,16.1,72,No,Closed,Missing Data,29,Low,No,None
TKT-084211,4,2,6,UK,Medium,2025-05-02,24.9,72,No,Resolved,External Dependency,22,Low,No,None
TKT-084212,3,8,8,US,Medium,2025-06-02,20.2,72,No,In Progress,External Dependency,34,Low,No,Medium
TKT-084213,7,6,8,Netherlands,High,2025-01-18,36.6,24,Yes,Open,Unknown,73,High,Yes,None
TKT-084214,1,7,2,France,Medium,2024-06-21,12.6,72,No,Resolved,Training Gap,27,Low,No,High
TKT-084215,4,1,7,Singapore,Low,2025-01-26,36.9,120,No,Resolved,Process Gap,20,Low,No,Low
TKT-084216,6,4,3,Australia,Medium,2025-12-21,40.3,72,No,Resolved,Human Error,45,Medium,No,None
TKT-084217,4,5,8,France,Medium,2025-01-25,30.1,72,No,Closed,System Defect,28,Low,No,None
TKT-084218,5,3,4,Germany,Medium,2025-10-21,49.0,72,No,Resolved,Process Gap,33,Low,No,Low
TKT-084219,4,8,1,UK,Low,2024-04-26,59.2,120,No,Resolved,System Defect,20,Low,No,Low
TKT-084220,6,5,4,US,Medium,2024-11-15,43.4,72,No,In Progress,External Dependency,21,Low,No,None
TKT-084221,3,6,5,Germany,Medium,2025-05-14,121.9,72,Yes,Closed,Unknown,65,Medium,Yes,Low
TKT-084222,4,1,1,US,Medium,2025-06-24,69.1,72,No,In Progress,External Dependency,23,Low,No,High
TKT-084223,2,5,4,France,Medium,2024-01-26,14.3,72,No,Open,Human Error,34,Low,No,Medium
TKT-084224,3,7,4,Singapore,Critical,2024-10-20,23.3,8,Yes,Closed,Integration Failure,83,High,Yes,Medium
TKT-084225,8,4,1,Australia,Low,2024-06-24,126.4,120,Yes,Closed,Process Gap,35,Low,No,None
TKT-084226,7,6,6,Singapore,High,2025-11-08,80.8,24,Yes,Resolved,Unknown,79,High,Yes,Low
TKT-084227,6,3,5,UK,High,2024-04-27,17.3,24,No,Open,System Defect,53,Medium,No,Medium
TKT-084228,8,1,4,US,High,2024-08-12,30.6,24,Yes,In Progress,Missing Data,55,Medium,Yes,None
TKT-084229,5,4,3,US,High,2025-07-04,24.2,24,Yes,Closed,System Defect,52,Medium,Yes,Medium
TKT-084230,1,6,1,US,Low,2024-08-30,5.5,120,No,Open,Training Gap,18,Low,No,Low
TKT-084231,7,8,1,Australia,Low,2025-03-12,44.3,120,No,Closed,Process Gap,29,Low,No,None
TKT-084232,2,8,4,Australia,Low,2024-05-13,78.0,120,No,Closed,Process Gap,35,Low,No,Low
TKT-084233,5,6,8,Netherlands,Medium,2024-05-31,62.2,72,No,Resolved,External Dependency,35,Low,No,High
TKT-084234,7,8,4,Germany,Critical,2025-05-08,25.7,8,Yes,In Progress,Process Gap,82,High,Yes,None
TKT-084235,5,1,1,Netherlands,High,2025-05-21,26.9,24,Yes,Open,Process Gap,80,High,No,Low
TKT-084236,1,3,4,US,Medium,2025-02-04,102.0,72,Yes,Closed,Training Gap,67,Medium,Yes,Low
TKT-084237,8,8,7,UK,High,2025-12-20,35.5,24,Yes,Closed,System Defect,67,Medium,Yes,None
TKT-084238,8,8,2,France,Low,2024-12-31,29.9,120,No,Resolved,System Defect,33,Low,No,None
TKT-084239,7,8,3,Germany,Low,2024-11-16,7.9,120,No,Closed,System Defect,20,Low,No,Medium
TKT-084240,6,7,8,Germany,High,2024-10-13,23.9,24,No,Closed,Missing Data,36,Low,No,Medium
TKT-084241,3,8,7,Netherlands,Medium,2025-11-11,51.4,72,No,Open,System Defect,44,Medium,No,None
TKT-084242,1,5,8,Germany,Medium,2024-02-02,131.1,72,Yes,Closed,Training Gap,61,Medium,No,Low
TKT-084243,6,2,1,Singapore,High,2025-06-28,27.6,24,Yes,Closed,Missing Data,54,Medium,Yes,Medium
TKT-084244,4,8,1,Singapore,Medium,2025-08-26,25.8,72,No,Closed,Training Gap,32,Low,No,None
TKT-084245,5,6,2,Canada,Low,2025-12-10,48.1,120,No,Closed,System Defect,27,Low,No,Low
TKT-084246,7,2,6,Germany,Low,2024-02-05,123.8,120,Yes,Closed,Missing Data,29,Low,Yes,None
TKT-084247,4,3,4,Germany,Critical,2024-02-28,9.3,8,Yes,Open,Human Error,61,Medium,Yes,Medium
TKT-084248,3,4,4,Netherlands,Medium,2024-09-07,43.1,72,No,Closed,Process Gap,24,Low,No,Low
TKT-084249,3,5,5,Australia,Medium,2025-04-26,25.4,72,No,Resolved,Missing Data,42,Medium,No,Low
TKT-084250,1,1,8,Canada,Medium,2024-12-05,29.0,72,No,Resolved,Integration Failure,22,Low,No,Low
TKT-084251,8,6,6,UK,High,2024-04-07,9.5,24,No,In Progress,Missing Data,38,Low,No,High
TKT-084252,4,1,2,Australia,Medium,2025-07-05,45.0,72,No,Resolved,Missing Data,31,Low,No,None
TKT-084253,5,6,8,UK,Medium,2024-10-10,54.8,72,No,Resolved,External Dependency,22,Low,No,Medium
TKT-084254,7,2,7,US,Medium,2025-07-24,27.1,72,No,Resolved,Human Error,19,Low,No,None
TKT-084255,6,4,3,Germany,Low,2024-12-22,27.9,120,No,Resolved,Unknown,37,Low,No,Low
TKT-084256,8,3,6,Netherlands,Medium,2024-01-13,24.9,72,No,Resolved,Human Error,19,Low,No,Low
TKT-084257,1,1,7,Canada,Medium,2024-09-10,17.9,72,No,Resolved,Training Gap,43,Medium,No,Medium
TKT-084258,2,6,6,Australia,Critical,2024-09-11,11.2,8,Yes,Closed,Training Gap,63,Medium,No,Medium
TKT-084259,1,2,2,Australia,Low,2024-06-14,36.1,120,No,Resolved,Human Error,12,Low,No,Low
TKT-084260,2,7,7,US,Low,2025-04-12,33.9,120,No,Closed,Unknown,18,Low,No,High
TKT-084261,1,5,4,Germany,Low,2025-01-14,18.6,120,No,Closed,External Dependency,15,Low,No,High
TKT-084262,5,4,1,UK,Medium,2025-06-19,30.2,72,No,Closed,Human Error,25,Low,No,High
TKT-084263,1,7,4,Singapore,Medium,2025-11-13,49.0,72,No,Resolved,System Defect,32,Low,No,Low
TKT-084264,7,1,8,Singapore,High,2025-02-06,78.9,24,Yes,Resolved,Integration Failure,64,Medium,Yes,Low
TKT-084265,3,1,8,UK,Critical,2025-02-23,3.1,8,No,Closed,Human Error,66,Medium,No,Medium
TKT-084266,8,4,7,Germany,High,2025-07-06,11.3,24,No,Resolved,External Dependency,47,Medium,No,Low
TKT-084267,5,3,4,UK,High,2024-02-29,13.6,24,No,Open,Human Error,53,Medium,No,Low
TKT-084268,6,6,6,Germany,Medium,2024-01-16,182.1,72,Yes,Closed,Training Gap,45,Medium,Yes,Low
TKT-084269,8,8,6,Singapore,Medium,2025-08-16,27.3,72,No,Resolved,External Dependency,28,Low,No,High
TKT-084270,2,4,4,Singapore,Medium,2025-09-29,46.8,72,No,Resolved,Process Gap,25,Low,No,High
TKT-084271,5,8,4,Australia,Critical,2025-09-13,28.8,8,Yes,Open,Unknown,90,High,Yes,High
TKT-084272,2,8,2,UK,Medium,2024-10-24,236.3,72,Yes,In Progress,System Defect,39,Low,Yes,Medium
TKT-084273,1,1,2,Germany,Medium,2024-12-02,53.9,72,No,Closed,Missing Data,47,Medium,No,Medium
TKT-084274,5,3,8,France,Medium,2025-04-03,16.0,72,No,Resolved,,30,Low,No,Low
TKT-084275,8,2,5,Germany,High,2025-11-26,88.6,24,Yes,Open,Human Error,62,Medium,No,None
TKT-084276,4,3,1,Germany,Medium,2025-06-24,40.0,72,No,Resolved,Human Error,29,Low,No,High
TKT-084277,7,3,5,France,High,2024-11-28,50.6,24,Yes,In Progress,Unknown,62,Medium,No,High
TKT-084278,2,1,3,Germany,Medium,2024-09-06,11.2,72,No,Resolved,System Defect,32,Low,No,High
TKT-084279,2,5,1,Germany,Medium,2024-03-06,27.3,72,No,In Progress,Training Gap,35,Low,No,None
TKT-084280,3,6,4,Australia,High,2025-10-20,8.4,24,No,Resolved,System Defect,31,Low,No,Medium
TKT-084281,1,8,7,Netherlands,Low,2025-12-17,16.3,120,No,Closed,Human Error,9,Low,No,Low
TKT-084282,7,5,8,UK,High,2025-03-08,10.6,24,No,Resolved,Missing Data,58,Medium,No,Low
TKT-084283,1,6,5,UK,Medium,2025-09-24,30.0,72,No,Resolved,Integration Failure,29,Low,No,Low
TKT-084284,4,4,4,Netherlands,Medium,2025-03-09,169.6,72,Yes,Closed,Unknown,62,Medium,No,Low
TKT-084285,6,3,7,Germany,Critical,2024-08-06,4.2,8,No,Resolved,External Dependency,55,Medium,No,None
TKT-084286,6,3,1,Germany,Medium,2024-07-20,146.2,72,Yes,Closed,,40,Medium,No,Medium
TKT-084287,7,7,1,Singapore,Medium,2024-12-06,13.2,72,No,Closed,Integration Failure,21,Low,No,Medium
TKT-084288,7,8,7,Canada,Low,2024-12-01,27.3,120,No,Closed,Integration Failure,20,Low,No,Low
TKT-084289,1,3,5,UK,Medium,2024-05-03,7.3,72,No,Closed,Training Gap,27,Low,No,Medium
TKT-084290,8,4,6,France,Medium,2025-12-10,13.3,72,No,Closed,System Defect,27,Low,No,None
TKT-084291,1,5,5,Canada,Low,2025-10-02,89.8,120,No,In Progress,Unknown,17,Low,No,Low
TKT-084292,7,2,2,Singapore,Medium,2025-08-21,56.0,72,No,Resolved,External Dependency,44,Medium,No,Low
TKT-084293,1,7,3,Australia,Low,2024-08-24,91.8,120,No,Resolved,Human Error,8,Low,No,Low
TKT-084294,4,4,8,Australia,Low,2025-02-18,71.3,120,No,In Progress,System Defect,19,Low,No,Low
TKT-084295,7,2,4,Australia,Medium,2024-01-16,26.7,72,No,Closed,External Dependency,33,Low,No,None
TKT-084296,8,2,4,France,Medium,2025-11-28,67.1,72,No,Resolved,External Dependency,25,Low,No,Low
TKT-084297,3,5,7,Singapore,Medium,2024-01-25,71.2,72,No,Open,Unknown,26,Low,No,Low
TKT-084298,5,7,5,Germany,Low,2024-12-05,28.2,120,No,Open,Integration Failure,35,Low,No,Medium
TKT-084299,1,2,1,Singapore,Medium,2024-12-23,32.2,72,No,Closed,Unknown,36,Low,No,Medium
TKT-084300,4,1,7,Singapore,Low,2024-10-21,60.8,120,No,Resolved,Process Gap,35,Low,No,Medium
TKT-084301,5,6,3,US,Medium,2025-08-18,93.0,72,Yes,Open,Integration Failure,56,Medium,No,None
TKT-084302,1,7,2,US,High,2024-06-04,24.5,24,Yes,Resolved,External Dependency,75,High,Yes,High
TKT-084303,4,8,2,Singapore,High,2024-04-09,9.1,24,No,Closed,Missing Data,48,Medium,No,None
TKT-084304,8,8,3,UK,Medium,2024-04-06,39.0,72,No,Resolved,Human Error,47,Medium,No,Low
TKT-084305,7,7,8,Canada,Medium,2024-10-08,16.3,72,No,Closed,Training Gap,38,Low,No,None
TKT-084306,5,6,6,Netherlands,Low,2025-03-02,134.7,120,Yes,Closed,External Dependency,34,Low,No,Low
TKT-084307,3,8,2,Germany,High,2024-10-09,0.9,24,No,Closed,Training Gap,49,Medium,No,Low
TKT-084308,5,2,3,Australia,Medium,2024-10-08,31.6,72,No,Closed,Process Gap,47,Medium,No,Low
TKT-084309,5,1,3,UK,Medium,2025-10-23,100.3,72,Yes,Open,Training Gap,61,Medium,No,Low
TKT-084310,2,2,1,US,Low,2024-05-11,61.2,120,No,Resolved,Process Gap,25,Low,No,Medium
TKT-084311,3,8,4,Netherlands,Medium,2024-07-04,42.2,72,No,Resolved,Process Gap,31,Low,No,High
TKT-084312,8,4,4,UK,Medium,2024-02-25,26.5,72,No,Resolved,Human Error,30,Low,No,Medium
TKT-084313,3,2,1,US,Medium,2025-12-26,24.2,72,No,Closed,Missing Data,18,Low,No,High
TKT-084314,2,7,7,Australia,Medium,2024-05-17,71.2,72,No,Resolved,External Dependency,32,Low,No,Medium
TKT-084315,4,2,4,Canada,Critical,2024-11-14,42.0,8,Yes,Open,External Dependency,87,High,No,None
TKT-084316,3,7,2,US,Medium,2024-03-30,74.2,72,Yes,In Progress,System Defect,64,Medium,Yes,Low
TKT-084317,4,3,5,Australia,High,2024-11-03,29.8,24,Yes,Resolved,Process Gap,70,High,Yes,None
TKT-084318,8,3,8,US,High,2025-09-01,36.1,24,Yes,Resolved,Integration Failure,76,High,No,Medium
TKT-084319,7,5,3,France,Medium,2025-06-13,18.2,72,No,Resolved,Human Error,46,Medium,No,None
TKT-084320,8,2,2,US,Low,2024-11-02,48.2,120,No,Resolved,Integration Failure,9,Low,No,None
TKT-084321,7,8,3,Netherlands,Low,2024-02-06,73.8,120,No,Resolved,Unknown,19,Low,No,None
TKT-084322,2,3,4,Netherlands,Low,2024-10-13,27.0,120,No,Resolved,System Defect,32,Low,No,Low
TKT-084323,3,3,3,Singapore,Critical,2024-03-04,19.8,8,Yes,Closed,Unknown,87,High,No,None
TKT-084324,4,3,7,France,Low,2024-09-23,59.7,120,No,Closed,Missing Data,29,Low,No,High
TKT-084325,6,7,8,UK,Medium,2025-05-14,22.6,72,No,Resolved,Missing Data,38,Low,No,Low
TKT-084326,8,5,6,Netherlands,Medium,2024-09-10,39.8,72,No,In Progress,External Dependency,24,Low,No,None
TKT-084327,6,2,6,Germany,Medium,2025-06-30,83.5,72,Yes,Open,Integration Failure,44,Medium,Yes,Medium
TKT-084328,4,2,7,Canada,Medium,2025-11-20,8.0,72,No,Resolved,Missing Data,36,Low,No,High
TKT-084329,3,5,7,Singapore,High,2025-05-15,2.3,24,No,Resolved,Process Gap,35,Low,No,High
TKT-084330,6,6,3,Canada,Medium,2025-04-20,38.6,72,No,Resolved,Process Gap,23,Low,No,Medium
TKT-084331,3,4,5,Netherlands,Medium,2024-08-02,26.3,72,No,Open,Integration Failure,47,Medium,No,Low
TKT-084332,7,5,2,Singapore,Medium,2025-04-02,44.5,72,No,Closed,External Dependency,25,Low,No,None
TKT-084333,6,8,2,Germany,Low,2025-10-08,13.1,120,No,Resolved,Integration Failure,32,Low,No,High
TKT-084334,2,7,1,Netherlands,Medium,2024-08-07,96.1,72,Yes,Resolved,Training Gap,40,Medium,Yes,Low
TKT-084335,2,7,5,US,Medium,2024-02-12,27.6,72,No,Closed,System Defect,35,Low,No,Medium
TKT-084336,6,8,6,Canada,Medium,2025-07-12,49.6,72,No,Closed,Unknown,32,Low,No,None
TKT-084337,7,6,8,Canada,Medium,2024-01-26,8.5,72,No,Open,Unknown,30,Low,No,Low
TKT-084338,7,8,3,UK,Medium,2025-01-07,51.0,72,No,Closed,Integration Failure,23,Low,No,Medium
TKT-084339,2,1,2,US,High,2024-04-03,31.1,24,Yes,In Progress,Unknown,77,High,No,Medium
TKT-084340,5,4,1,UK,High,2024-07-10,26.5,24,Yes,Open,Missing Data,79,High,Yes,None
TKT-084341,5,3,2,Canada,Medium,2025-10-27,58.7,72,No,Resolved,External Dependency,22,Low,No,Low
TKT-084342,5,1,8,Germany,Critical,2025-05-09,21.2,8,Yes,In Progress,Unknown,80,High,Yes,Medium
TKT-084343,3,2,2,Singapore,Medium,2025-07-22,39.9,72,No,In Progress,Integration Failure,37,Low,No,None
TKT-084344,5,7,1,Australia,High,2024-02-20,31.6,24,Yes,In Progress,External Dependency,75,High,Yes,Low
TKT-084345,6,3,1,France,Medium,2025-07-05,13.5,72,No,Resolved,Human Error,41,Medium,No,Medium
TKT-084346,6,7,1,Netherlands,High,2025-06-16,65.6,24,Yes,Resolved,Training Gap,68,Medium,Yes,None
TKT-084347,7,3,1,UK,Medium,2024-08-25,63.3,72,No,Resolved,Unknown,34,Low,No,Low
TKT-084348,4,1,5,France,Medium,2025-01-26,15.9,72,No,Open,Missing Data,41,Medium,No,High
TKT-084349,3,7,4,France,Medium,2025-06-29,36.0,72,No,Closed,Missing Data,45,Medium,No,Low
TKT-084350,1,4,5,Australia,High,2024-03-13,26.5,24,Yes,Open,Missing Data,52,Medium,No,None
TKT-084351,1,6,1,Australia,Medium,2025-03-08,65.7,72,No,Closed,External Dependency,30,Low,No,Medium
TKT-084352,7,4,5,France,Medium,2024-05-05,40.3,72,No,Closed,Unknown,47,Medium,No,None
TKT-084353,5,5,5,Singapore,Medium,2025-09-27,29.2,72,No,Resolved,Unknown,42,Medium,No,Low
TKT-084354,5,2,7,Germany,Medium,2025-12-23,32.0,72,No,Resolved,Missing Data,36,Low,No,None
TKT-084355,1,2,4,Netherlands,Critical,2025-05-13,15.9,8,Yes,Resolved,External Dependency,83,High,Yes,Medium
TKT-084356,8,6,3,UK,High,2024-11-18,32.0,24,Yes,In Progress,Missing Data,55,Medium,Yes,Medium
TKT-084357,7,2,2,Singapore,High,2024-07-28,18.4,24,No,In Progress,Human Error,55,Medium,No,High
TKT-084358,7,8,1,US,High,2025-09-04,241.4,24,Yes,Closed,Missing Data,52,Medium,Yes,None
TKT-084359,1,6,3,Germany,Critical,2025-09-10,46.5,8,Yes,Resolved,Training Gap,68,Medium,Yes,High
TKT-084360,1,1,6,Canada,Low,2025-03-20,85.9,120,No,Closed,Missing Data,37,Low,No,Low
TKT-084361,6,2,7,Australia,High,2024-12-13,29.8,24,Yes,Closed,Missing Data,66,Medium,Yes,Low
TKT-084362,5,2,7,Germany,Critical,2025-11-22,18.2,8,Yes,Resolved,Human Error,73,High,Yes,Severe
TKT-084363,2,3,7,Netherlands,Medium,2024-08-25,45.8,72,No,Resolved,Human Error,30,Low,No,Low
TKT-084364,8,7,5,Singapore,Low,2024-07-29,21.0,120,No,Resolved,Process Gap,20,Low,No,None
TKT-084365,2,4,3,Germany,Low,2025-03-01,114.9,120,No,In Progress,External Dependency,12,Low,No,Low
TKT-084366,7,1,4,Australia,Medium,2025-11-01,27.9,72,No,Closed,Training Gap,39,Low,No,None
TKT-084367,6,6,3,Singapore,High,2024-01-29,40.1,24,Yes,In Progress,Process Gap,64,Medium,Yes,Low
TKT-084368,8,5,4,Australia,Critical,2025-03-19,10.0,8,Yes,Closed,Integration Failure,73,High,No,Severe
TKT-084369,5,1,4,Canada,Medium,2024-03-20,18.4,72,No,Resolved,Unknown,18,Low,No,None
TKT-084370,4,7,6,Australia,High,2025-01-25,37.9,24,Yes,Resolved,Process Gap,73,High,No,None
TKT-084371,5,3,4,US,Medium,2025-06-12,39.0,72,No,Closed,System Defect,23,Low,No,Medium
TKT-084372,3,2,8,Australia,Low,2025-03-20,99.0,120,No,Closed,System Defect,10,Low,No,None
TKT-084373,7,2,7,US,High,2024-06-28,33.4,24,Yes,In Progress,Missing Data,75,High,Yes,None
TKT-084374,6,3,2,UK,Medium,2024-08-22,61.8,72,No,Resolved,Human Error,21,Low,No,Low
TKT-084375,3,6,5,US,Low,2025-08-20,22.1,120,No,In Progress,Process Gap,32,Low,No,Low
TKT-084376,3,5,4,France,Medium,2025-11-24,21.2,72,No,Resolved,Human Error,37,Low,No,Low
TKT-084377,3,2,8,UK,Low,2024-01-01,48.1,120,No,Resolved,Training Gap,11,Low,No,None
TKT-084378,6,7,1,Canada,Low,2024-03-10,220.4,120,Yes,Open,Missing Data,43,Medium,No,Severe
TKT-084379,5,8,3,UK,Medium,2024-05-01,21.6,72,No,Resolved,System Defect,32,Low,No,Low
TKT-084380,2,5,1,Canada,Medium,2025-05-19,26.3,72,No,Resolved,Missing Data,26,Low,No,High
TKT-084381,2,3,8,Canada,Medium,2024-09-16,48.7,72,No,Resolved,Human Error,36,Low,No,Low
TKT-084382,6,8,4,UK,Medium,2025-06-11,24.1,72,No,Open,Human Error,33,Low,No,None
TKT-084383,7,5,5,Germany,Medium,2024-09-06,26.7,72,No,In Progress,System Defect,39,Low,No,None
TKT-084384,3,2,8,Singapore,Low,2024-04-18,101.0,120,No,Resolved,Human Error,20,Low,No,None
TKT-084385,8,7,5,Canada,Medium,2024-04-23,51.4,72,No,Closed,Unknown,38,Low,No,None
TKT-084386,1,6,6,France,Medium,2024-05-23,4.9,72,No,Closed,Human Error,36,Low,No,None
TKT-084387,3,7,8,Canada,Medium,2024-11-06,64.7,72,No,Resolved,Integration Failure,42,Medium,No,High
TKT-084388,2,3,8,UK,Critical,2024-01-18,10.2,8,Yes,Open,Training Gap,80,High,No,Low
TKT-084389,7,5,8,Australia,Low,2024-12-17,13.2,120,No,In Progress,System Defect,19,Low,No,High
TKT-084390,2,8,8,Germany,High,2024-06-19,17.7,24,No,Resolved,Process Gap,37,Low,No,Low
TKT-084391,1,1,3,Canada,Medium,2024-04-22,13.5,72,No,Closed,Missing Data,42,Medium,No,None
TKT-084392,8,4,6,UK,Medium,2024-10-06,36.1,72,No,Closed,System Defect,37,Low,No,None
TKT-084393,4,5,5,Netherlands,Medium,2024-06-08,58.4,72,No,Closed,Integration Failure,23,Low,No,Low
TKT-084394,4,4,5,Singapore,Medium,2024-07-02,18.4,72,No,Closed,Unknown,23,Low,No,Medium
TKT-084395,7,7,2,Singapore,High,2025-03-20,12.4,24,No,Closed,System Defect,52,Medium,No,None
TKT-084396,5,7,3,Canada,Low,2025-09-04,40.4,120,No,Resolved,System Defect,34,Low,No,Low
TKT-084397,8,7,5,Australia,High,2024-02-12,48.9,24,Yes,Resolved,Integration Failure,55,Medium,Yes,Low
TKT-084398,8,2,2,Germany,Critical,2025-03-11,11.2,8,Yes,Open,Process Gap,82,High,No,High
TKT-084399,3,1,1,Singapore,High,2024-11-09,13.9,24,No,In Progress,System Defect,42,Medium,No,Medium
TKT-084400,4,2,1,Germany,Medium,2025-12-28,16.3,72,No,Resolved,System Defect,36,Low,No,None
TKT-084401,7,7,1,Singapore,Medium,2025-11-27,38.8,72,No,Resolved,Missing Data,33,Low,No,High
TKT-084402,5,3,7,Singapore,Medium,2024-12-01,74.2,72,Yes,Closed,Human Error,52,Medium,Yes,Medium
TKT-084403,7,5,3,Australia,High,2025-10-30,54.8,24,Yes,Resolved,Integration Failure,73,High,Yes,Medium
TKT-084404,1,2,4,Netherlands,Medium,2024-07-24,51.3,72,No,Resolved,External Dependency,25,Low,No,Medium
TKT-084405,2,4,4,Singapore,High,2025-04-10,48.1,24,Yes,Resolved,Integration Failure,69,Medium,Yes,None
TKT-084406,3,8,2,Netherlands,Medium,2024-11-27,5.8,72,No,Closed,System Defect,34,Low,No,Medium
TKT-084407,5,2,1,Singapore,Low,2025-12-04,5.8,120,No,Closed,Process Gap,11,Low,No,Medium
TKT-084408,8,2,8,Canada,Medium,2025-12-24,5.9,72,No,Closed,Unknown,35,Low,No,Medium
TKT-084409,4,6,5,Germany,Low,2025-04-04,59.7,120,No,Resolved,Unknown,13,Low,No,None
TKT-084410,5,2,3,US,Medium,2025-04-01,162.8,72,Yes,Resolved,Human Error,62,Medium,No,None
TKT-084411,3,8,1,Netherlands,Medium,2024-01-20,20.4,72,No,Open,System Defect,25,Low,No,Low
TKT-084412,5,6,3,Netherlands,Medium,2024-07-31,19.9,72,No,Closed,Missing Data,39,Low,No,High
TKT-084413,7,5,5,US,Medium,2024-06-15,24.3,72,No,Closed,System Defect,31,Low,No,None
TKT-084414,2,6,7,Australia,High,2025-01-09,19.8,24,No,Open,External Dependency,43,Medium,No,None
TKT-084415,2,4,7,Canada,High,2024-02-02,8.0,24,No,In Progress,External Dependency,45,Medium,No,Low
TKT-084416,2,8,8,Canada,Medium,2025-02-15,15.7,72,No,In Progress,Unknown,23,Low,No,Medium
TKT-084417,7,7,8,UK,Medium,2024-04-14,101.9,72,Yes,Resolved,System Defect,67,Medium,Yes,None
TKT-084418,7,6,7,Australia,Low,2024-09-01,27.8,120,No,Resolved,System Defect,25,Low,No,None
TKT-084419,6,4,7,France,Low,2024-11-27,129.0,120,Yes,In Progress,External Dependency,42,Medium,Yes,None
TKT-084420,2,1,4,US,Low,2025-04-09,56.3,120,No,Resolved,Integration Failure,16,Low,No,Medium
TKT-084421,6,5,7,France,High,2025-04-19,39.8,24,Yes,Closed,Missing Data,65,Medium,Yes,High
TKT-084422,1,2,3,France,Medium,2025-05-29,61.1,72,No,Resolved,Unknown,41,Medium,No,None
TKT-084423,8,5,2,Australia,High,2025-04-15,56.1,24,Yes,Closed,Process Gap,57,Medium,No,None
TKT-084424,3,4,4,Germany,Medium,2024-02-25,36.6,72,No,Closed,Process Gap,43,Medium,No,Medium
